유형,유통사,rank_col,브랜드(원본),영어상품명,판정,판정근거,기존작업여부,hs_code,confidence,reason,evidence_url,product_identity_note,status,db_verified
NABISCO 리츠 오리지널,아마존  ·  top5   (상위 40개 · PB 제외),9,구운 크래커 크래커(NB),"Toasteds Crackers, Cracker Collection, Lunch Snacks, Variety Pack, 12oz Box (1 Box)",,,new_from_live_db_scan,1905.90-1040,high,크래커: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
NABISCO 리츠 오리지널,월마트  ·  best_seller   (상위 38개 · PB 제외),26,Toasteds Classic,"Toasteds Classic Buttercrisp Crackers, Party Snacks, 8 oz",수입이력 없음,,new_no_prior_research,1905.90-1040,high,크래커: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
NABISCO 리츠 오리지널,월마트  ·  best_seller   (상위 38개 · PB 제외),29,Keebler Club,"Keebler Club and Cheddar Sandwich Crackers, Lunch Snacks, 12 Count",,,new_from_live_db_scan,1905.90-1040,high,크래커: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
NABISCO 리츠 오리지널,월마트  ·  best_seller   (상위 38개 · PB 제외),32,All-American Crackers,All-American Crackers Crispy Cornbread Crackers - Slow Baked with Real Butter and Organic Corn Flour - Made in the USA - 20 oz Box (Contains 4 - 5 oz Bags),수입이력 없음,,new_no_prior_research,1905.90-1040,high,크래커: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
NABISCO 리츠 오리지널,아마존  ·  top5   (상위 40개 · PB 제외),11,ChocZero Sugar Free,"ChocZero Sugar Free Animal Crackers, Gluten Free Cinnamon Cookies, No Sugar Alcohols, Keto, Low Carb, High Fiber, 12 oz Tub",수입이력 없음,,new_no_prior_research,1905.90-1040,high,크래커: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
NABISCO 리츠 오리지널,아마존  ·  top5   (상위 40개 · PB 제외),14,Sanissimo Salmas Salted,"Sanissimo Salmas Salted, 20 packs of 3 Crackers, Oven Baked Corn Crackers, Gluten Free, Non GMO, Kosher Certified",수입이력 없음,,new_no_prior_research,1905.90-1040,high,크래커: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
NABISCO 리츠 오리지널,아마존  ·  top5   (상위 40개 · PB 제외),15,Keebler Sandwich Crackers,"Keebler Sandwich Crackers, Single Serve Snack Crackers, Lunch Snacks, Cheese and Peanut Butter, 11oz Tray (8 Packs)",수입이력 없음,,new_no_prior_research,1905.90-1040,high,크래커: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
NABISCO 리츠 오리지널,월마트  ·  best_seller   (상위 38개 · PB 제외),31,Club Crackers,"Club Crackers, Lunch Snacks, Snack Crackers, Reduced Fat, 11.7oz Box (1 Box)",수입이력 없음,,new_no_prior_research,1905.90-1040,high,크래커: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
NABISCO 리츠 오리지널,월마트  ·  best_seller   (상위 38개 · PB 제외),33,Keebler Club,Keebler Club Crackers Snack Stacks (24 Count),수입이력 없음,,new_no_prior_research,1905.90-1040,high,크래커: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
NABISCO 리츠 오리지널,아마존  ·  top5   (상위 40개 · PB 제외),2,랜스 샌드위치 크래커(NB),"Lance Sandwich Crackers, ToastChee Peanut Butter, 20 Individually Wrapped Packs, 6 Sandwiches Each",,,new_from_live_db_scan,1905.90-1040,high,크래커: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
NABISCO 리츠 오리지널,샘스클럽  ·  top_selling   (상위 8개 · PB 제외),2,Cheez-It Original,"Cheez-It Original Baked Snack Crackers, 1.5 oz., 45 pk.",수입이력 없음,,new_no_prior_research,1905.90-1040,high,크래커: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
NABISCO 리츠 오리지널,샘스클럽  ·  top_selling   (상위 8개 · PB 제외),4,Pepperidge Farm,"Pepperidge Farm Goldfish Cheddar Crackers, 1.25 oz., 36 pk.",수입이력 없음,,new_no_prior_research,1905.90-1040,high,크래커: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
NABISCO 리츠 오리지널,월마트  ·  best_seller   (상위 38개 · PB 제외),34,Lance,"Lance Gluten Free Original Crackers, 5 oz, 4 Ct",수입이력 없음,,new_no_prior_research,1905.90-1040,high,크래커: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
NABISCO 리츠 오리지널,아마존  ·  top5   (상위 40개 · PB 제외),27,Wasa Crisp’n Light,"Wasa Crisp’n Light 7 Grains Crispbread, 4.9 oz (Pack of 4), Crackers, Non-GMO Ingredients, 7 Grain Blend, 20 Calories per Slice",수입이력 없음,,new_no_prior_research,1905.90-1040,high,크래커: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
NABISCO 리츠 오리지널,아마존  ·  top5   (상위 40개 · PB 제외),34,확인 필요(NB),"Premium Original Saltine Crackers, Lunch Snacks, Family Size, 24 oz (Pack of 2)",브랜드불명확(확인 필요),brand_unclear,new_no_prior_research,1905.90-1040,high,크래커: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
NABISCO 리츠 오리지널,월마트  ·  best_seller   (상위 38개 · PB 제외),35,Breton Crackers,"Breton Crackers, Cabaret Crisp HHA1and Buttery, Pack of 3",수입이력 없음,,new_no_prior_research,1905.90-1040,high,크래커: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
NABISCO 리츠 오리지널,아마존  ·  top5   (상위 40개 · PB 제외),4,심플 밀스 아몬드(NB),"Simple Mills Almond Flour Crackers, Farmhouse Cheddar - Gluten Free, Healthy Snacks, Plant Based, 4.25 Ounce (Pack of 1)",,,new_from_live_db_scan,1905.90-1040,high,크래커: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
NABISCO 리츠 오리지널,아마존  ·  top5   (상위 40개 · PB 제외),23,Firehook Sea Salt,"Firehook Sea Salt Crackers – Artisan Baked, Uniquely Crunchy, Baked with Simple Ingredients – Organic, Non-GMO, Kosher – 8 oz Box",수입이력 없음,,new_no_prior_research,1905.90-1040,high,크래커: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
NABISCO 리츠 오리지널,아마존  ·  top5   (상위 40개 · PB 제외),37,Honey Maid,"HONEY MAID Graham Crackers, Lunch Snacks, Bulk Snacks, 12 - 14.4 oz Boxes",수입이력 없음,,new_no_prior_research,1905.90-1040,high,크래커: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
NABISCO 리츠 오리지널,아마존  ·  top5   (상위 40개 · PB 제외),5,Simple Mills Almond,"Simple Mills Almond Flour Crackers, Farmhouse Cheddar - Gluten Free, Healthy Snacks, Plant Based, 4.25 Ounce (Pack of 1)",수입이력 없음,,new_no_prior_research,1905.90-1040,high,크래커: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
NABISCO 리츠 오리지널,아마존  ·  top5   (상위 40개 · PB 제외),6,OREO Mini Cookies,"OREO Mini Cookies, Mini CHIPS AHOY! Cookies, RITZ Bits Cheese Crackers, Nutter Butter Bites & Wheat Thins Crackers, Nabisco Cookie & Cracker Variety Pack, 50 Snack Packs",수입이력 없음,,new_no_prior_research,1905.90-1040,high,크래커: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
NABISCO 리츠 오리지널,아마존  ·  top5   (상위 40개 · PB 제외),10,Toasteds Crackers Cracker,"Toasteds Crackers, Cracker Collection, Lunch Snacks, Variety Pack, 12oz Box (1 Box)",수입이력 없음,,new_no_prior_research,1905.90-1040,high,크래커: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
NABISCO 리츠 오리지널,아마존  ·  top5   (상위 40개 · PB 제외),13,매우 건강한 소금에 절인 연어(NB),"Sanissimo Salmas Salted, 20 packs of 3 Crackers, Oven Baked Corn Crackers, Gluten Free, Non GMO, Kosher Certified",,,new_from_live_db_scan,1905.90-1040,high,크래커: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
NABISCO 리츠 오리지널,아마존  ·  top5   (상위 40개 · PB 제외),16,Keebler Sandwich Crackers,"Keebler Sandwich Crackers, Lunch Snacks, Toast and Peanut Butter, 11oz Tray (8 Packs)",수입이력 없음,,new_no_prior_research,1905.90-1040,high,크래커: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
NABISCO 리츠 오리지널,아마존  ·  top5   (상위 40개 · PB 제외),35,Breton Gluten Free,"Breton Gluten Free Herb & Garlic Crackers (Pack of 3) - Non-GMO, Plant-Based, For Snacking, Dips, Cheese and Spreads, 3x4.76oz",수입이력 없음,,new_no_prior_research,1905.90-1040,high,크래커: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
NABISCO 리츠 오리지널,아마존  ·  top5   (상위 40개 · PB 제외),17,Austin Sandwich Crackers,"Austin Sandwich Crackers, Single Serve Snack Crackers, Office and Kids Snacks, Value Size, Peanut Butter on Cheese, 27.6oz Tray (20 Packs)",수입이력 없음,,new_no_prior_research,1905.90-1040,high,크래커: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
NABISCO 리츠 오리지널,아마존  ·  top5   (상위 40개 · PB 제외),26,Honey Maid,"Honey Maid Graham Crackers, Party Size, 28.8 oz Box (Pack of 2)",수입이력 없음,,new_no_prior_research,1905.90-1040,high,크래커: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
NABISCO 리츠 오리지널,아마존  ·  top5   (상위 40개 · PB 제외),19,Club Crackers,"Club Crackers, Lunch Snacks, Snack Crackers, Extra Buttery, 13.7oz Box (1 Box)",수입이력 없음,,new_no_prior_research,1905.90-1040,high,크래커: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
NABISCO 리츠 오리지널,아마존  ·  top5   (상위 40개 · PB 제외),20,Wheat Thins,"Wheat Thins Original Snacks, Whole Grain Wheat Crackers, Snack Crackers, Party Size, 20 oz (Pack of 2)",수입이력 없음,,new_no_prior_research,1905.90-1040,high,크래커: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
NABISCO 리츠 오리지널,아마존  ·  top5   (상위 40개 · PB 제외),22,파이어훅 바다소금(NB),"Firehook Sea Salt Crackers – Artisan Baked, Uniquely Crunchy, Baked with Simple Ingredients – Organic, Non-GMO, Kosher – 8 oz Box",,,new_from_live_db_scan,1905.90-1040,high,크래커: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
NABISCO 리츠 오리지널,아마존  ·  top5   (상위 40개 · PB 제외),24,Simple Mills Farmhouse,"Simple Mills Farmhouse Cheddar Almond Flour Crackers, Gluten Free Crackers Made with Real Cheese and Wholesome Blend of Almonds, Sunflower Seeds, and Flaxseeds, Family Size, 1 Pack, 7 oz",수입이력 없음,,new_no_prior_research,1905.90-1040,high,크래커: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
NABISCO 리츠 오리지널,아마존  ·  top5   (상위 40개 · PB 제외),29,Absolutely Gluten Free,"Absolutely Gluten Free Crackers, Original 4.4-Ounce",수입이력 없음,,new_no_prior_research,1905.90-1040,high,크래커: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
NABISCO 리츠 오리지널,아마존  ·  top5   (상위 40개 · PB 제외),33,확인 필요(NB),"Premium Original Saltine Crackers, Lunch Snacks, Family Size, 24 oz (Pack of 2)",,,new_from_live_db_scan,1905.90-1040,high,크래커: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
NABISCO 리츠 오리지널,아마존  ·  top5   (상위 40개 · PB 제외),25,확인 필요(NB),"Premium Original Mini Saltine Crackers, Lunch Snacks, Bulk Snacks, 6 - 11 oz Boxes",브랜드불명확(확인 필요),brand_unclear,new_no_prior_research,1905.90-1040,high,크래커: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
NABISCO 리츠 오리지널,아마존  ·  top5   (상위 40개 · PB 제외),31,Triscuit,"Triscuit Whole Grain Wheat Crackers 4 Flavor Variety Pack, Lunch Snacks, Bulk Snack Crackers, 4 Boxes",수입이력 없음,,new_no_prior_research,1905.90-1040,high,크래커: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
NABISCO 리츠 오리지널,아마존  ·  top5   (상위 40개 · PB 제외),36,Austin Peanut Butter,"Austin Peanut Butter On Toasty Sandwich Crackers, Lunch Snacks, Value Size, 27.6oz Tray (20 Packs)",수입이력 없음,,new_no_prior_research,1905.90-1040,high,크래커: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
NABISCO 리츠 오리지널,아마존  ·  top5   (상위 40개 · PB 제외),28,Breton Multigrain Crackers,"Breton Multigrain Crackers, 7.3 Ounce (Pack of 3)",수입이력 없음,,new_no_prior_research,1905.90-1040,high,크래커: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
NABISCO 리츠 오리지널,아마존  ·  top5   (상위 40개 · PB 제외),30,확인 필요(NB),"Premium Original Saltine Crackers, Lunch Snacks, Bulk Snacks, 12 - 4 oz Boxes",브랜드불명확(확인 필요),brand_unclear,new_no_prior_research,1905.90-1040,high,크래커: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
NABISCO 리츠 오리지널,샘스클럽  ·  top_selling   (상위 8개 · PB 제외),1,치즈잇,"Cheez-It Original Baked Snack Crackers, 1.5 oz., 45 pk.",,,new_from_live_db_scan,1905.90-1040,high,크래커: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
NABISCO 리츠 오리지널,샘스클럽  ·  top_selling   (상위 8개 · PB 제외),3,Lance Variety,"Lance Variety Pack Sandwich Crackers, 40 pk.",수입이력 없음,,new_no_prior_research,1905.90-1040,high,크래커: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
NABISCO 리츠 오리지널,샘스클럽  ·  top_selling   (상위 8개 · PB 제외),7,Club Crackers,"Club Crackers Snack Stacks, 2.08 oz., 24 pk.",수입이력 없음,,new_no_prior_research,1905.90-1040,high,크래커: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
NABISCO 리츠 오리지널,샘스클럽  ·  top_selling   (상위 8개 · PB 제외),8,Pepperidge Farm,"Pepperidge Farm Goldfish Crackers, 22 oz., 3 pk.",수입이력 없음,,new_no_prior_research,1905.90-1040,high,크래커: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
NABISCO 리츠 오리지널,이온몰  ·  top10   (상위 2개 · PB 제외),1,Julie's,Julie's Butter Crackers 200 g,X,JULIE'S MANUFACTURING SDN.BHD.: 수입업체 1곳,old_pipeline_priority_not_yet_done,1905.90-1040,high,Julie's 치즈/버터 크래커: 비스킷·쿠키·크래커,관세청 2026 HSK + 제조사 공식페이지,,researched_v2_direct,ok
NABISCO 리츠 오리지널,이온몰  ·  top10   (상위 2개 · PB 제외),2,먼치스 크래커 샌드위치(NB),Munchy's Cracker Sandwich With Butter Cream 270 g,,,new_from_live_db_scan,1905.90-1040,high,크래커: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
맥비티 다이제스티브 투고,아마존  ·  top5   (상위 19개 · PB 제외),3,Mcvitie's Digestive,"McVitie's Digestive Biscuits - 355g 4 Pack, Original",X,PLADIS (UK) LIMITED: 수입업체 1곳,old_pipeline_already_researched_v74_v126,1905.31-0000,high,"[old_pipeline 재매칭 sku_name_en='MCVITIE'S DIGESTIVE ORIGINAL', score=3, brand_ok=True] Product name directly identifies digestive biscuits/cookies; official 2026 HSK lists 1905.31-0000 as Sweet biscuits.",https://unipass.customs.go.kr/clip/hsinfosrch/openULS0201001Q.do,,reused_matched_by_sku_name_en,ok
맥비티 다이제스티브 투고,아마존  ·  top5   (상위 19개 · PB 제외),4,Mcvitie's Digestive,"McVitie's Digestive Biscuits, 355 g (12.5 oz.) Packages (Pack of 7)",X,PLADIS (UK) LIMITED: 수입업체 1곳,old_pipeline_already_researched_v74_v126,1905.31-0000,high,"[old_pipeline 재매칭 sku_name_en='MCVITIE'S DIGESTIVE ORIGINAL', score=3, brand_ok=True] Product name directly identifies digestive biscuits/cookies; official 2026 HSK lists 1905.31-0000 as Sweet biscuits.",https://unipass.customs.go.kr/clip/hsinfosrch/openULS0201001Q.do,,reused_matched_by_sku_name_en,ok
맥비티 다이제스티브 투고,아마존  ·  top5   (상위 19개 · PB 제외),6,Mcvities Cracker Digestive,"Mcvities Cracker Digestive Milk, 10.5 oz",수입이력 없음,,new_no_prior_research,1905.90-1040,high,다이제스티브 비스킷: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
맥비티 다이제스티브 투고,아마존  ·  top5   (상위 19개 · PB 제외),9,Mcvities 소화 비스킷(NB),"Mcvities Digestive Biscuits, 12.5 Oz (Pack of 1)",,,new_from_live_db_scan,1905.90-1040,high,다이제스티브 비스킷: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
맥비티 다이제스티브 투고,아마존  ·  top5   (상위 19개 · PB 제외),14,MIMA MIMA Sugar,"MIMA MIMA Sugar Free Digestive Biscuits Variety Pack, 900g, 5 Flavors, Sweetened with Stevia, High Fiber, No Palm Oil, 31.7 oz",수입이력 없음,,new_no_prior_research,1905.90-1040,high,다이제스티브 비스킷: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
맥비티 다이제스티브 투고,아마존  ·  top5   (상위 19개 · PB 제외),16,맥비티 다이제스티브 355g(NB),McVities Digestive 355g (Pack of 12),,,new_from_live_db_scan,1905.90-1040,high,다이제스티브 비스킷: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
맥비티 다이제스티브 투고,아마존  ·  top5   (상위 19개 · PB 제외),19,Gullon Oat and,Gullon Oat and Choco Digestive Cookie Biscuits - with Dark Chocolate chips - 15 oz,수입이력 없음,,new_no_prior_research,1905.90-1040,high,다이제스티브 비스킷: 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
맥비티 다이제스티브 투고,월마트  ·  best_seller   (상위 40개 · PB 제외),1,McVitie's Digestive,"McVitie's Digestive Wheat Biscuits, The Original, 14.1oz",X,PLADIS (UK) LIMITED: 수입업체 1곳,old_pipeline_already_researched_v74_v126,1905.31-0000,high,"[old_pipeline 재매칭 sku_name_en='MCVITIE'S DIGESTIVE ORIGINAL', score=3, brand_ok=True] Product name directly identifies digestive biscuits/cookies; official 2026 HSK lists 1905.31-0000 as Sweet biscuits.",https://unipass.customs.go.kr/clip/hsinfosrch/openULS0201001Q.do,,reused_matched_by_sku_name_en,ok
